Ftherm_star	Ftherm_planet	Frefl_planet	
Star.Blackbody	Planet.Thermal	Planet.Reflected	
46510703.494864881039	00000.000209658727	00000.003684484726	
46510703.494864881039	00000.000000000000	00000.000015007392	
46510703.494864881039	00000.000000074418	00000.006238676933	
46510703.494864881039	00000.000000000002	00000.020298301372	
860499.087474213331	00000.051902075832	00000.321377219538	
860499.087474213331	00000.000000000000	00000.000800933350	
860499.087474213331	00000.000000000537	00000.000035870931	
860499.087474213331	00000.000000000000	00000.001279714223	
860499.087474213331	00000.000000000000	00000.001040805205	
860499.087474213331	00000.000000000000	00000.000044654802	
860499.087474213331	00000.000166243663	00000.003741961000	
860499.087474213331	00000.000000000000	00000.008965782197	
860499.087474213331	00000.000000000000	00000.000509461601	
860499.087474213331	00000.000000000000	00000.000115169495	
860499.087474213331	00000.000000000000	00000.018972033059	
860499.087474213331	00000.000000000000	00000.000486221659	
860499.087474213331	00000.000000116618	00000.006179727634	
860499.087474213331	00000.000000000000	00000.001410740389	
860499.087474213331	00000.000000907286	00000.054745049539	
860499.087474213331	00000.000000000000	00000.002084719028	
860499.087474213331	00000.000000000000	00000.000024255002	
860499.087474213331	00000.003127415226	00001.435261347195	
860499.087474213331	00000.000000000000	00000.000040427819	
860499.087474213331	00000.000000074641	00000.044105720093	
860499.087474213331	00000.000000000001	00000.011218894717	
860499.087474213331	00000.000000000000	00000.001100938637	
860499.087474213331	00000.000000000000	00000.000001696293	
860499.087474213331	00000.000000000000	00000.000006674934	
860499.087474213331	00000.000026786187	00000.002121609334	
860499.087474213331	00000.000000000000	00000.000022076262	
860499.087474213331	00000.000000000000	00000.000125024605	
860499.087474213331	00000.000000000000	00000.000956420785	
860499.087474213331	00000.000000000000	00000.000050042048	
860499.087474213331	00000.000000000000	00000.000146831516	
860499.087474213331	00000.000000000000	00000.000022052005	
860499.087474213331	00000.000000000000	00000.005320471457	
54828935.508037410676	00000.000270883845	00000.710808686026	
54828935.508037410676	00000.000000001032	00000.004984213985	
54828935.508037410676	00000.000000000000	00000.001872774173	
54828935.508037410676	00000.000000000020	00000.047251817074	
54828935.508037410676	00000.000000000010	00000.109978201898	
54828935.508037410676	00001.048857181104	00000.103312760588	
54828935.508037410676	00000.002380870192	00000.412646898008	
54828935.508037410676	00000.000000011837	00000.001096327925	
54828935.508037410676	00000.000000000000	00000.000886949812	
54828935.508037410676	00054.378811976966	00025.386422684035	
54828935.508037410676	00013.649225271674	00000.109521318754	
54828935.508037410676	00000.844106303582	00000.044380533255	
54828935.508037410676	00000.039128230649	00000.003041734633	
54828935.508037410676	00000.000000000009	00000.008123152586	
54828935.508037410676	00000.000000000002	00000.025612046811	
54828935.508037410676	00000.583335958538	00000.221992130929	
54828935.508037410676	00003.055663177341	00000.317159581460	
54828935.508037410676	00000.086137200340	00000.003746219312	
54828935.508037410676	00000.000000000000	00000.009792715954	
54828935.508037410676	00000.000000000000	00000.000152992069	
54828935.508037410676	00001.695298418442	00001.883608473077	
54828935.508037410676	00000.000000097118	00000.003966709564	
54828935.508037410676	00379.074362754301	00002.031342056650	
54828935.508037410676	00000.238130181093	00000.613660189497	
54828935.508037410676	00000.208809678634	00000.515118975471	
54828935.508037410676	00000.000007508560	00000.000016913027	
54828935.508037410676	00000.000000000005	00000.001385092096	
54828935.508037410676	00000.457709990956	00000.241270348515	
54828935.508037410676	00000.063827402397	00000.082329368018	
54828935.508037410676	00000.000000000000	00000.003435893379	
54828935.508037410676	00000.000000971170	00000.010337629557	
54828935.508037410676	00000.000000000001	00000.025275428803	
54828935.508037410676	00000.000000000000	00000.000047358512	
54828935.508037410676	00599.833735965590	00112.798754026768	
54828935.508037410676	00370.304394167383	00034.855267677349	
54828935.508037410676	00000.495757783155	00000.062316730686	
54828935.508037410676	00000.000000126893	00000.231963241667	
54828935.508037410676	00000.000000000000	00000.000739531909	
3044736.160238252021	00000.000000000000	00000.010006988047	
3044736.160238252021	00000.000000000000	00000.000019842616	
3044736.160238252021	00000.000000000000	00000.000000891243	
3044736.160238252021	00000.000001046072	00000.002804685892	
3044736.160238252021	00000.000000000000	00000.001126232646	
3044736.160238252021	00000.000000000000	00000.000259528608	
3044736.160238252021	00000.821292773417	00000.351702641475	
3044736.160238252021	00000.245536897710	00000.151739193319	
3044736.160238252021	00000.000609714004	00000.066074673067	
3044736.160238252021	00000.017495231983	00000.202930004422	
3044736.160238252021	00000.000000000000	00000.000498964860	
3044736.160238252021	00000.590035817300	00000.002564859865	
3044736.160238252021	00000.000003835726	00000.031008807644	
3044736.160238252021	00000.000000025454	00000.000320058357	
3044736.160238252021	00000.000000000000	00000.000001743818	
3044736.160238252021	00000.000000000000	00000.001500824814	
3044736.160238252021	00000.000000000000	00000.000495326272	
3044736.160238252021	00000.000000000000	00000.000437976528	
3044736.160238252021	00000.000346116061	00000.134599635100	
3044736.160238252021	00000.000000000000	00000.001045339350	
3044736.160238252021	00000.000000000000	00000.000019312170	
3044736.160238252021	00000.000000000000	00000.003513058198	
3044736.160238252021	00000.000000000000	00000.000118751086	
3044736.160238252021	00000.651093608963	00000.419003314511	
3044736.160238252021	00000.000000003429	00000.000010469058	
3044736.160238252021	00000.000000000000	00000.002493033959	
3044736.160238252021	00000.000000000000	00000.000133407607	
3044736.160238252021	00000.000000000000	00000.000466535575	
3044736.160238252021	00000.000401102440	00000.066180175100	
3044736.160238252021	00000.000000354166	00000.002647760354	
3044736.160238252021	00000.000000000000	00000.000391901023	
3044736.160238252021	00000.000000000000	00000.000445097593	
12222096.217030793428	00000.012036503674	00004.233191256172	
12222096.217030793428	00000.000000000436	00000.061860884705	
12222096.217030793428	00000.010214998013	00001.478199068190	
12222096.217030793428	00000.000000000164	00000.002916653705	
12222096.217030793428	00000.000000000000	00000.010299600857	
12222096.217030793428	00000.000000000000	00000.095119290332	
12222096.217030793428	00000.000000000000	00000.001998568822	
12222096.217030793428	00000.000000000000	00000.006166498270	
12222096.217030793428	00000.000000000000	00000.000148145494	
12222096.217030793428	00000.000000000000	00000.000894007811	
12222096.217030793428	00000.000000381982	00000.175998845635	
12222096.217030793428	00000.000000000000	00000.012243713686	
12222096.217030793428	00000.000000000000	00000.001635448457	
12222096.217030793428	00000.000000000000	00000.000561698259	
12222096.217030793428	00000.000000000000	00000.003641205915	
12222096.217030793428	00000.000000000000	00000.001073596439	
12222096.217030793428	00000.000000000000	00000.003761903325	
12222096.217030793428	00000.000000000000	00000.062310116356	
12222096.217030793428	00000.000000000000	00000.000103221836	
12222096.217030793428	00000.000000000000	00000.002001059142	
12222096.217030793428	00000.000000000000	00000.000458879235	
302449.258456788433	00000.000002364165	00000.426097034435	
302449.258456788433	00000.000000000000	00000.000188369383	
302449.258456788433	00000.000000000000	00000.000053929139	
302449.258456788433	00000.000000000000	00000.000035936348	
302449.258456788433	00000.000000000000	00000.014586756768	
302449.258456788433	00000.000000000000	00000.000673324740	
302449.258456788433	00000.000000000019	00000.000024014072	
302449.258456788433	00000.000000000000	00000.000027020641	
302449.258456788433	00000.000000000000	00000.001390305128	
302449.258456788433	00000.000000000000	00000.009145529082	
302449.258456788433	00000.000000000000	00000.000003234164	
302449.258456788433	00000.000000000000	00000.000047044784	
302449.258456788433	00000.000000000000	00000.000039823755	
302449.258456788433	00000.000000000003	00000.005560217882	
302449.258456788433	00000.000000000000	00000.026095277204	
302449.258456788433	00000.000000000000	00000.015998254038	
302449.258456788433	00000.000000000000	00000.000187298626	
302449.258456788433	00000.000000000000	00000.001630995854	
302449.258456788433	00000.000000000000	00000.004628520514	
302449.258456788433	00000.000000000633	00000.016765848344	
302449.258456788433	00000.000000000000	00000.000225543587	
302449.258456788433	00000.000000000000	00000.000007596730	
302449.258456788433	00000.000000000000	00000.000413407922	
302449.258456788433	00000.000000000000	00000.000015376421	
302449.258456788433	00000.000000000002	00000.078865178958	
302449.258456788433	00000.000000000000	00000.000046967276	
302449.258456788433	00000.000034386253	00000.270794732303	
302449.258456788433	00000.000000218573	00000.025084036275	
302449.258456788433	00000.000000000000	00000.000576719039	
302449.258456788433	00000.000000000000	00000.000130546708	
302449.258456788433	00000.000000000000	00000.004713357809	
302449.258456788433	00000.000000000000	00000.000133345830	
302449.258456788433	00000.000000000000	00000.000006875199	
1172642.674725348828	00000.188866130622	00000.105911995912	
1172642.674725348828	00000.000000000004	00000.000240733764	
1172642.674725348828	00000.000000000000	00000.000292482464	
1172642.674725348828	00000.000000000000	00000.000025036209	
1172642.674725348828	00000.000000000000	00000.000000187192	
1172642.674725348828	00000.000000572472	00000.012977975691	
1172642.674725348828	00000.000000000000	00000.000049327714	
1172642.674725348828	00000.000000000000	00000.001738739199	
